subjects	S	instruction	R	rt
10	left	speed	left	0.583035117074451
10	left	accuracy	left	1.01530258808696
10	right	speed	left	0.631991855992977
10	right	accuracy	right	1.01782863778414
10	right	speed	right	0.675188648399513
10	right	speed	right	1.09896649314527
10	right	speed	right	0.634064977187732
10	left	accuracy	left	0.794558864740198
10	left	accuracy	left	0.890086769026143
10	right	accuracy	left	1.27122891354016
10	right	accuracy	right	1.0298344545288
10	right	speed	right	0.609947925037277
10	right	accuracy	right	0.910652437156586
10	left	accuracy	left	3.40462943025832
10	right	speed	right	0.611910739687563
10	right	speed	right	0.616460477446395
10	right	speed	right	0.621256646059671
10	left	accuracy	left	0.854021683769641
10	left	speed	right	0.57203634707282
10	left	speed	left	0.60957762141812
10	right	speed	left	0.560156103414976
10	left	speed	right	0.821875568513094
10	right	speed	left	0.599366663031549
10	left	speed	right	0.55926969845852
10	right	speed	right	0.911456155668722
10	left	accuracy	left	1.74311068671979
10	right	accuracy	right	0.91648931601181
10	right	speed	left	0.635942521703946
10	right	accuracy	right	0.918083046171707
10	right	speed	right	0.60096349230057
10	right	accuracy	right	0.756481232393145
10	left	speed	left	0.619776978410637
10	left	speed	left	0.546273053161769
10	right	speed	left	0.563367122998519
10	left	speed	left	0.689676793678487
10	left	speed	right	0.844889274514996
10	left	speed	right	0.799616939094306
10	right	speed	left	1.02222133072182
10	left	speed	right	0.571151111049497
10	right	speed	right	0.627922653145472
10	left	speed	left	0.604397937892733
10	right	speed	left	0.641472259437487
10	left	speed	left	0.562586827666185
10	left	speed	left	0.556132997020926
10	left	accuracy	left	1.47883143435532
10	right	speed	right	0.677485425968899
10	left	speed	left	0.579594804967489
10	right	speed	right	0.856373080838191
10	left	accuracy	left	2.01010091506563
10	left	speed	left	0.559027680237281
10	left	speed	right	0.700043534567687
10	right	speed	left	0.550015852933391
10	right	accuracy	right	1.20697306492746
10	right	speed	left	0.680192502292045
10	right	accuracy	right	0.986843955668886
10	right	speed	right	0.581609070135075
10	left	accuracy	left	1.48396777887837
10	right	accuracy	right	1.08390572062849
10	left	speed	right	0.551490944597882
10	left	speed	left	0.636506407007869
10	right	speed	right	0.537651892774345
10	left	speed	left	0.658182195898603
10	right	speed	right	0.621893762908444
10	right	speed	right	0.601010559131449
10	left	accuracy	left	1.07979372867545
10	left	speed	left	0.542115751431628
10	left	accuracy	left	2.4909227668778
10	right	accuracy	right	0.935421572106936
10	left	accuracy	left	3.20156524717548
10	right	accuracy	right	1.9417910548135
10	right	accuracy	right	0.928561152815056
10	right	accuracy	right	3.71995900946379
10	left	accuracy	left	0.816268441206606
10	left	accuracy	left	2.26438303299902
10	left	accuracy	left	1.7783278459795
10	left	speed	left	0.572921919268938
10	left	speed	right	0.594103728393276
10	right	speed	right	0.61037712969041
10	right	accuracy	left	1.00068800549464
10	left	speed	right	0.554679368748378
10	right	speed	right	0.551905470962411
10	left	accuracy	left	3.75926236860856
10	left	accuracy	right	1.73677865497233
10	right	accuracy	left	1.1302947744726
10	left	speed	right	0.581795087042842
10	left	speed	right	0.602967845950603
10	right	accuracy	right	1.10818911769238
10	right	accuracy	left	1.06570743882103
10	left	speed	left	0.609013435469754
10	right	speed	left	0.622319881100309
10	left	speed	right	0.758409610490127
10	left	speed	right	0.664615704199551
10	left	accuracy	left	0.98625060311444
10	left	accuracy	left	2.27588617347161
10	left	speed	right	0.560270314804714
10	left	accuracy	left	0.878240364461778
10	left	accuracy	left	3.86617912023458
10	right	accuracy	right	2.1456444864116
10	left	speed	left	0.601080452740613
10	left	speed	left	0.711558555741432
10	right	accuracy	right	1.19508511033602
10	right	speed	right	0.673642862877544
10	left	speed	left	0.66432133679829
10	right	accuracy	right	0.799026445177913
10	left	speed	left	0.556448780938538
10	left	accuracy	left	2.01325938292849
10	left	accuracy	left	2.03782929372161
10	left	accuracy	left	1.22884885697197
10	right	accuracy	right	1.11809437364956
10	left	accuracy	left	2.35419806165375
10	left	accuracy	left	2.0047180222831
10	right	accuracy	right	0.733833184981089
10	right	accuracy	right	0.717736407963504
10	left	speed	right	0.604083944021915
10	right	speed	right	0.626551787279313
10	right	speed	left	0.671103986517946
10	left	accuracy	left	1.10882081681248
10	right	speed	left	0.563047367665425
10	left	accuracy	left	1.33015021252418
10	right	speed	left	0.556026441765483
10	right	speed	right	0.548465700252461
10	right	speed	left	0.659891046654585
10	right	accuracy	right	1.24195596781252
10	right	speed	right	0.633742886735357
10	left	speed	left	0.559538452763523
10	left	speed	right	0.632812337045948
10	right	accuracy	right	1.94658926698487
10	right	accuracy	right	0.933444196953627
10	left	speed	right	1.19146816414471
10	right	speed	right	0.763859201940553
10	left	accuracy	left	1.44485354726027
10	right	speed	right	0.622280806045534
10	left	speed	left	0.569147432351751
10	left	accuracy	left	1.39951145718679
10	right	speed	right	0.599272364247178
10	right	accuracy	right	1.08515156314027
10	left	speed	left	0.65003018313099
10	left	accuracy	right	1.23808356117652
10	right	accuracy	right	2.67459744465283
10	right	speed	right	0.585772285159249
10	left	speed	left	0.576993515848552
10	left	speed	right	0.561514221167974
10	right	speed	right	0.702994373595546
10	left	accuracy	left	1.40068602122164
10	right	accuracy	left	1.5070053037381
10	right	speed	right	0.579288025239081
10	right	accuracy	right	1.57062852114415
10	left	accuracy	left	1.01685198228461
10	left	speed	left	0.590145492090825
10	left	speed	right	0.833348524776942
10	right	accuracy	right	1.18493428406695
10	right	accuracy	right	0.777121619234293
10	left	speed	left	0.564012650959948
10	right	speed	right	0.590407159870868
10	left	accuracy	left	2.12072637105734
10	right	speed	left	0.663350426688615
10	left	speed	right	0.549938018835262
10	right	speed	left	0.615957243559792
10	right	accuracy	right	1.14642352575448
10	right	speed	left	0.758982582881227
10	right	accuracy	right	1.70650111074291
10	left	speed	left	0.640495917020185
10	right	speed	right	0.631132387299915
10	right	speed	right	0.563561348268735
10	left	speed	left	0.645719550222125
10	right	accuracy	left	1.13425222482427
10	right	speed	right	0.561193066984507
10	right	accuracy	right	0.91490821376045
10	right	accuracy	right	1.02805263061547
10	right	accuracy	right	2.57591980679227
10	left	accuracy	left	1.9256758767377
10	right	accuracy	right	1.38946246885214
10	right	accuracy	right	4.54229141488895
10	right	speed	right	0.604533789334543
10	left	speed	left	0.78309639305105
10	right	accuracy	left	1.17907794378522
10	right	speed	right	0.577927584866805
10	left	speed	left	0.780215165887612
10	left	accuracy	left	1.08316092859228
10	right	accuracy	left	1.67539509843807
10	right	speed	left	0.811832660567875
10	left	accuracy	left	1.22291588023648
10	left	speed	left	0.645237208973827
10	right	speed	left	0.65715535350102
10	right	accuracy	right	1.26377817640355
10	right	speed	left	0.744756756005225
10	left	accuracy	left	1.26865063770235
10	right	speed	left	0.561661887621028
10	right	speed	right	0.635463819834652
10	left	speed	left	0.7273020298054
10	left	accuracy	left	1.49948643506312
10	right	accuracy	left	0.741025859026179
10	left	accuracy	left	1.5148775116069
10	right	speed	right	0.616165256097659
10	right	speed	right	0.557027714986844
10	right	accuracy	right	0.799123151856317
10	right	speed	right	0.562112883716656
10	right	speed	right	0.62749649416858
10	left	accuracy	right	1.26671883060372
10	right	accuracy	right	1.23805858454189
10	left	speed	right	0.714923502289634
10	right	speed	right	0.577392732293473
10	left	accuracy	left	0.709998910599463
10	right	accuracy	right	1.57402675422519
10	left	accuracy	right	0.987768477552897
10	right	accuracy	right	1.16099743043033
10	left	accuracy	left	1.06462649792218
10	right	accuracy	right	5.71892361123786
10	left	speed	left	0.747576542298225
10	right	accuracy	right	1.82686460025971
10	left	accuracy	left	1.11960505051891
10	right	accuracy	right	1.76268981533009
10	right	accuracy	right	2.35021097272667
10	right	speed	right	0.552237136739658
10	left	speed	left	0.635900339860292
10	left	accuracy	right	1.09250588377236
10	right	speed	left	0.731938587990005
10	left	accuracy	left	0.861510252074283
10	left	speed	right	1.07979449702987
10	left	accuracy	right	0.95453193973846
10	left	accuracy	right	1.63470050042101
10	left	speed	right	0.834432444953111
10	left	accuracy	left	1.78770955392194
10	left	accuracy	left	1.04305394935121
10	left	speed	right	0.588926867880994
10	left	speed	left	0.780112285261724
10	left	speed	right	0.578419151634207
10	right	speed	right	0.602700109811874
10	left	accuracy	left	1.07999464883996
10	left	accuracy	left	0.798522630558859
10	left	accuracy	right	0.999816530996606
10	right	accuracy	right	1.4517631826839
10	left	speed	right	0.545569712519393
10	left	accuracy	left	1.20978299097566
10	left	accuracy	left	3.07088831802739
10	left	accuracy	left	4.09136862453514
10	left	speed	left	0.554834436078085
10	left	speed	right	0.553498445426926
10	right	speed	right	0.614826557772382
10	right	accuracy	right	0.761085582048237
10	left	accuracy	left	0.806702071765581
10	left	speed	left	0.63881837411058
10	right	accuracy	right	1.2852946887576
10	left	speed	right	0.651520023150429
10	left	speed	left	0.725252607256061
10	right	speed	right	0.760357766769168
10	right	accuracy	right	1.08092815557442
10	left	speed	left	0.657418906661979
10	right	accuracy	left	1.02746147415769
10	right	speed	left	0.550459986149608
10	right	accuracy	right	0.70127620429077
10	left	speed	left	0.630969120765135
10	left	accuracy	left	1.41470046466563
10	right	accuracy	right	1.29006957554805
10	left	accuracy	left	0.798975789342982
10	right	accuracy	right	1.5325426878759
10	right	accuracy	right	3.23884051519951
10	left	accuracy	left	0.843821896895277
10	left	speed	left	0.545567868030238
10	left	accuracy	right	2.09471492725306
10	left	speed	left	0.826699726272181
10	right	accuracy	right	0.714546027245852
10	left	accuracy	right	1.09646145964963
10	left	accuracy	left	1.71878648425446
10	left	accuracy	right	2.73403964894107
10	right	speed	left	0.544223711365865
10	left	speed	right	0.596220149045248
10	left	speed	right	0.599379073136994
10	right	speed	right	0.617715520288319
10	right	accuracy	right	1.13135091705953
10	left	accuracy	left	2.05636327293093
10	left	accuracy	right	1.39778642183222
10	right	speed	left	0.578826358790076
10	right	speed	right	0.646505278558308
10	right	accuracy	right	0.964428484808724
10	left	accuracy	right	2.76292922858613
10	left	accuracy	left	0.744739242125904
10	left	speed	right	0.579769283007086
10	left	accuracy	right	1.18733501690086
10	right	speed	left	0.561629830479391
10	right	accuracy	right	1.08658961572649
10	right	accuracy	left	1.77318271007709
10	right	accuracy	right	1.30740455416343
10	left	accuracy	left	1.0426616577176
10	left	accuracy	left	0.734582517733011
10	right	speed	left	0.661569613769805
10	left	speed	left	0.5660016810977
10	right	speed	right	0.542076870466931
10	left	accuracy	left	2.56905358148709
10	left	speed	left	0.615322357965842
10	left	accuracy	left	0.85225256807694
10	right	accuracy	right	1.15957919253873
10	left	accuracy	left	1.51524300637772
10	right	accuracy	right	0.917820734627167
10	right	accuracy	right	0.717204686327406
10	left	speed	left	0.576802049196787
10	right	speed	right	0.61426212736643
10	left	speed	right	0.840097531103172
10	left	accuracy	left	1.25203363266169
10	right	accuracy	right	1.2112468515403
10	right	speed	right	0.623340520423378
10	right	accuracy	right	0.792952048549616
10	left	speed	left	0.548124406133725
10	left	speed	right	0.695711943494184
10	right	accuracy	right	2.94778410656961
10	right	speed	right	0.564504963135086
10	right	speed	right	0.642769271377602
10	right	speed	left	0.570490077912502
10	left	accuracy	left	2.05820591384757
10	right	speed	right	0.568209486385601
10	right	speed	left	0.644246869481306
10	right	speed	left	0.574972170621576
10	right	speed	right	0.723201530419484
10	left	accuracy	left	1.41803833704058
10	left	accuracy	left	0.86451532333208
10	right	speed	left	0.695801692755557
10	left	speed	right	0.657264260200706
10	left	speed	left	0.846301159941615
10	right	speed	left	0.557122297559317
10	right	speed	right	0.608344169052819
10	right	accuracy	right	1.359641323674
10	left	accuracy	left	0.708243631152447
10	right	accuracy	right	1.38717589330208
10	right	accuracy	right	1.03266400144309
10	right	accuracy	right	1.29778298031534
10	left	speed	right	0.78652274775486
10	left	speed	left	0.630453584005592
10	left	speed	right	0.638582355925132
10	left	accuracy	left	1.48238274612528
10	right	accuracy	right	0.906604101711435
11	right	accuracy	left	0.621590351115353
11	left	speed	left	1.21424787065015
11	left	accuracy	left	1.01239661355675
11	left	accuracy	left	1.59157898954171
11	right	speed	right	0.528738192189672
11	right	accuracy	left	0.607821481256565
11	left	speed	left	0.568518840027418
11	right	speed	right	0.875341508792384
11	left	speed	left	0.577268389799355
11	left	accuracy	left	0.603273304281579
11	left	accuracy	left	0.913906553272323
11	right	speed	left	0.698518416714485
11	right	accuracy	left	0.624359489598826
11	left	accuracy	right	0.578248096858287
11	left	speed	right	0.6830400507586
11	right	speed	right	0.638257301157758
11	right	speed	right	1.51619435277489
11	right	speed	right	0.714002766077199
11	left	accuracy	left	0.821484134389958
11	right	speed	right	0.79559505043115
11	right	accuracy	left	1.10874831753675
11	right	accuracy	right	1.45024298242605
11	left	accuracy	left	0.514228107839308
11	right	speed	left	0.914422134254159
11	right	speed	right	0.986612143218371
11	left	accuracy	left	0.540350755759526
11	right	accuracy	left	2.39039781499404
11	right	speed	left	0.595253294694842
11	right	speed	right	0.924276354538137
11	right	accuracy	left	0.684295274553574
11	left	accuracy	left	1.26201262535486
11	right	speed	left	0.605353891760112
11	right	accuracy	right	0.546405708149412
11	left	accuracy	right	1.08117787830932
11	left	accuracy	left	0.921161908960809
11	right	speed	left	2.22896778848722
11	left	accuracy	left	0.479553305303974
11	left	accuracy	left	0.65062135973425
11	right	accuracy	left	0.914708273811214
11	left	speed	left	0.611644565796549
11	left	speed	right	0.710219039022937
11	right	accuracy	right	0.91768305358893
11	right	accuracy	left	0.619410879180535
11	left	accuracy	right	1.07525136956089
11	right	accuracy	right	0.713989290478619
11	right	accuracy	right	0.5199525561776
11	left	accuracy	left	1.44651989112809
11	right	accuracy	right	0.819110171782037
11	left	accuracy	left	0.552014879498688
11	right	speed	right	0.545299801560566
11	right	accuracy	left	0.958914111954569
11	left	speed	right	1.10301722639018
11	left	accuracy	right	0.533748871797109
11	right	speed	right	1.77600609851134
11	right	speed	right	1.23104348985882
11	right	speed	right	0.679537898850932
11	right	accuracy	right	0.772376785951779
11	left	speed	right	0.466479678492784
11	right	accuracy	right	0.528745330234083
11	left	speed	right	0.937387702106702
11	right	accuracy	right	0.619386471422241
11	right	accuracy	right	1.40488286346738
11	right	accuracy	right	1.0471954841838
11	right	accuracy	right	0.67285808074043
11	left	speed	left	0.839642822216166
11	left	accuracy	left	1.46520965235299
11	right	accuracy	left	1.15023773658496
11	left	accuracy	right	0.548449771559573
11	right	speed	right	0.596258124857579
11	left	accuracy	right	1.25869499289756
11	left	accuracy	right	0.859556429028853
11	left	speed	left	0.606224616134309
11	right	accuracy	left	0.909968889498921
11	left	speed	left	0.822566227470238
11	right	accuracy	right	1.3929965289647
11	right	speed	right	0.623489599794212
11	right	speed	right	0.577665493230334
11	left	accuracy	right	0.57182581767978
11	left	speed	right	0.592258801776866
11	right	speed	right	1.86995177167065
11	right	speed	right	0.978470738802179
11	right	speed	left	0.531021939962666
11	left	accuracy	left	0.558612652726805
11	left	speed	right	0.68425170190543
11	left	speed	right	0.592396198366933
11	right	accuracy	right	0.824272669568695
11	right	speed	right	0.692403218039455
11	right	speed	left	0.6211270914413
11	right	speed	right	0.590232533429021
11	right	speed	left	0.563512702253213
11	right	accuracy	right	0.882306919289795
11	right	accuracy	left	0.821454273418046
11	left	speed	left	0.564854114962151
11	left	speed	left	0.766773544403862
11	left	accuracy	left	0.996543420358439
11	right	accuracy	right	0.911633763246121
11	right	speed	right	1.4231674585532
11	right	accuracy	right	1.12237867246621
11	right	accuracy	right	0.707175781693485
11	left	speed	left	1.58769158045874
11	left	speed	right	0.487044132951964
11	left	accuracy	left	0.74773355394357
11	left	speed	left	0.992685394253232
11	left	accuracy	left	0.626184645061356
11	left	speed	left	0.663878251032772
11	right	speed	right	0.733793174484179
11	right	accuracy	right	1.33562013435289
11	right	accuracy	left	0.76876455581123
11	right	accuracy	left	1.26925599140256
11	right	accuracy	right	1.07312903310276
11	left	speed	left	0.666493754992971
11	left	accuracy	right	0.50194081329164
11	left	speed	left	0.570275229084219
11	right	speed	left	0.554915583988602
11	left	accuracy	right	0.549564117862783
11	left	speed	right	1.16082815391219
11	left	accuracy	left	1.40029763242101
11	left	speed	left	0.462812106550716
11	left	accuracy	left	0.531982197150087
11	right	speed	right	0.639209300246792
11	left	speed	left	0.67471146251446
11	right	speed	right	0.50230057579895
11	right	accuracy	right	0.859219789828567
11	right	accuracy	right	0.536361134530606
11	right	accuracy	left	1.31155383546805
11	left	speed	left	0.83619567524561
11	right	speed	right	0.596902819696295
11	right	accuracy	left	0.526722498079419
11	left	accuracy	left	0.486670088619245
11	left	accuracy	left	0.709248875431723
11	right	accuracy	right	0.651580832044733
11	right	speed	left	0.932917964120095
11	right	speed	right	1.23088474274107
11	left	accuracy	left	1.44567845879023
11	left	accuracy	left	0.598629236394209
11	right	accuracy	left	0.735853527822624
11	left	speed	left	0.497430159524368
11	left	accuracy	left	0.845404392171875
11	left	speed	right	1.24954847870837
11	left	speed	left	0.788599061331088
11	right	accuracy	left	1.04488236275895
11	right	accuracy	right	0.612128655832852
11	right	accuracy	left	0.763213698190864
11	right	speed	right	0.7717985857418
11	right	speed	left	0.550184486637662
11	right	speed	right	0.548401307245391
11	left	accuracy	left	0.66292992746036
11	right	accuracy	right	0.918244150833704
11	right	speed	right	0.756759955208522
11	right	accuracy	right	0.517362747508161
11	left	speed	right	0.904162359833257
11	left	accuracy	left	0.585066783138813
11	right	speed	left	0.481521233286115
11	right	accuracy	left	0.665108805384197
11	left	speed	left	0.597108508449846
11	right	accuracy	right	0.963009792412648
11	right	speed	right	0.490135148985293
11	right	accuracy	left	0.991316712793236
11	left	accuracy	left	0.489053032902767
11	left	accuracy	left	0.865076903367455
11	left	accuracy	left	0.586409443103537
11	right	speed	right	0.77951323241844
11	left	accuracy	left	0.651929918373517
11	right	speed	right	0.903902059719896
11	right	speed	left	0.63277188043637
11	left	speed	left	1.06333518548472
11	left	speed	left	0.575525368631007
11	right	speed	right	0.702814727472233
11	left	speed	left	0.711323892515494
11	left	accuracy	left	1.39907847332483
11	right	speed	right	0.520246025996827
11	left	accuracy	right	1.82762367524518
11	right	accuracy	left	0.877162655133409
11	right	accuracy	right	0.48029175207881
11	left	accuracy	right	1.26950845053864
11	right	accuracy	right	0.77576687851177
11	right	speed	right	0.964583148483991
11	left	speed	left	0.746005419572123
11	left	speed	right	0.530948601205713
11	right	accuracy	right	0.746119310871383
11	left	accuracy	left	0.510918231056194
11	right	accuracy	right	0.751849960085853
11	right	speed	left	0.881734724438176
11	right	speed	right	0.623907936661419
11	left	speed	right	0.945634074518586
11	left	speed	right	0.601430111063112
11	left	speed	left	0.829002147321863
11	left	accuracy	right	0.56911173365268
11	left	speed	left	1.09957858221861
11	left	accuracy	left	0.607790750475559
11	left	accuracy	left	1.08993264668136
11	left	accuracy	left	0.504427131081026
11	left	speed	right	0.462062923616322
11	right	speed	left	0.829939162102923
11	right	accuracy	left	1.18641650307394
11	left	speed	left	0.579890687585219
11	left	accuracy	left	1.48876241367799
11	left	accuracy	left	1.16712108834083
11	right	speed	right	0.543527034474178
11	left	speed	left	0.560531680132978
11	right	speed	right	0.515857610978654
11	left	speed	right	0.709149956203658
11	left	speed	left	0.485044048911718
11	left	speed	left	0.628024629828911
11	left	speed	left	0.737653063293521
11	left	accuracy	right	0.677184837877792
11	left	accuracy	left	0.576710378136305
11	left	speed	left	0.622411269977767
11	left	speed	right	0.599298626039136
11	right	speed	left	0.60883694495772
11	right	accuracy	right	0.763374625398184
11	right	speed	right	0.654406075432553
11	right	speed	right	0.82959086521238
11	right	speed	right	1.55472806871366
11	left	speed	right	0.559922828422591
11	right	accuracy	right	0.57399900729868
11	right	accuracy	left	0.809926923153168
11	right	speed	left	0.583905756102586
11	right	speed	right	0.670418735644553
11	right	speed	right	0.58931240681569
11	right	speed	left	0.551135808830884
11	right	accuracy	right	1.47182946159655
11	left	speed	left	0.49240884711679
11	left	speed	left	0.736493165786743
11	left	accuracy	right	1.1722609862768
11	right	accuracy	right	0.5922816244635
11	left	accuracy	right	1.14871885546598
11	left	accuracy	left	0.6908204145071
11	left	accuracy	left	0.688159364023391
11	right	accuracy	left	0.609926440705868
11	left	speed	left	0.559362469559632
11	right	accuracy	right	0.923972331667975
11	right	speed	right	1.04024808906997
11	right	accuracy	right	1.61041690421994
11	right	accuracy	right	0.71253285614849
11	left	speed	right	0.629983791148776
11	right	speed	right	0.513364274255933
11	right	accuracy	left	0.5827091965453
11	right	accuracy	left	1.02625094502069
11	right	accuracy	right	0.636886706179696
11	left	speed	left	0.465970458828779
11	left	speed	right	0.8592907577867
11	right	speed	right	1.08760184807335
11	left	speed	right	0.573322243112482
11	right	speed	right	0.490611767554746
11	right	speed	left	1.23595763442901
11	right	speed	right	0.598069029426846
11	right	speed	left	1.27365529297692
11	right	speed	right	0.663239301797155
11	right	accuracy	left	0.519608413844005
11	left	speed	left	0.477929477813917
11	left	accuracy	left	0.531787277536942
11	right	speed	right	0.892624326653376
11	right	accuracy	right	0.542958400726076
11	right	accuracy	right	0.723248839438458
11	right	speed	right	0.759402116888132
11	left	accuracy	left	0.49509222432171
11	right	speed	right	0.573399319293665
11	left	speed	left	0.482690374115816
11	right	accuracy	right	0.751773363176262
11	right	speed	right	1.55829564054923
11	right	accuracy	right	0.472343389002566
11	left	accuracy	left	1.24620171405967
11	left	speed	left	0.485553757320054
11	left	speed	left	0.608276746083737
11	left	speed	right	0.857982391351894
11	right	accuracy	right	0.582274187977639
11	right	speed	right	0.464273779915969
11	right	accuracy	right	0.707060043648304
11	right	accuracy	left	1.28524688135108
11	left	accuracy	right	0.772797866573796
11	left	accuracy	right	0.53026812966935
11	right	speed	right	0.46235041095307
11	right	speed	right	1.01181116653713
11	right	accuracy	left	2.20240430062113
11	left	speed	left	0.570173898749217
11	right	speed	right	0.480085887376032
11	left	speed	left	0.529699184049312
11	left	accuracy	left	0.965156914033766
11	left	accuracy	left	0.84962214609438
11	right	speed	right	0.906964065002127
11	left	speed	left	0.544008365402495
11	left	speed	left	0.662901740998124
11	right	accuracy	right	0.922753411788027
11	right	speed	right	0.703863646119682
11	right	speed	right	0.668700432213749
11	right	accuracy	right	0.492094486275028
11	left	accuracy	right	0.481342965889078
11	left	accuracy	left	1.38193272952719
11	right	speed	right	0.640884517851393
11	left	speed	right	0.511187910297645
11	right	accuracy	right	0.543959001508419
11	left	accuracy	left	0.663207123262155
11	left	accuracy	left	1.11416955823049
11	left	speed	right	1.1623854901047
11	right	speed	left	0.8778105673882
11	left	accuracy	left	1.09198421436869
11	left	speed	left	0.725110766488463
11	right	speed	left	0.641537411100875
11	left	accuracy	left	1.40131751854473
11	left	speed	left	0.631156486207474
11	left	speed	left	0.479606608389039
11	left	speed	left	0.740997017001845
11	left	accuracy	right	0.476460629930038
11	left	accuracy	left	0.878322579523269
11	left	accuracy	left	0.906524831288442
11	left	speed	right	0.649777067010709
11	left	accuracy	right	0.683210890611836
11	left	speed	left	1.02706381814566
11	right	accuracy	left	0.618570346510689
11	right	accuracy	left	1.29377514480035
11	right	accuracy	right	0.895272368806527
11	right	accuracy	right	0.686586513387492
11	left	speed	left	0.732216558461131
11	left	accuracy	left	0.529025630780504
11	right	speed	right	0.7714906672253
11	right	accuracy	right	0.553775536143978
11	right	speed	left	0.638300683322463
11	right	speed	left	0.705996809416052
11	left	speed	left	0.660955517127187
11	left	speed	right	1.43620576091722
11	right	accuracy	left	0.56812320588732
11	left	accuracy	right	0.690670534717613
11	left	speed	left	0.625908479786119
11	left	accuracy	left	1.02606937377147
11	left	speed	right	0.750732234409515
11	left	speed	left	0.528946457658006
11	right	accuracy	right	0.494431173581455
11	right	accuracy	left	0.561320877427969
11	right	speed	left	0.944353278830401
11	left	accuracy	left	0.493770102061811
11	right	accuracy	right	1.06327494271916
11	right	accuracy	right	0.586677945166453
11	left	accuracy	left	1.50305602658991
11	left	accuracy	right	1.15699270791831
11	right	accuracy	left	1.22893794746564
11	left	accuracy	right	0.668434005929404
11	left	accuracy	left	0.586202095842924
11	left	accuracy	right	1.3373749638225
11	left	accuracy	right	0.553483119594406
11	left	speed	left	0.581112749262751
11	right	speed	right	1.1749849135527
11	left	speed	left	0.635086048862044
11	left	accuracy	left	0.96339584001307
11	right	speed	left	1.04547943468861
11	right	speed	right	0.648821769105388
11	right	accuracy	left	0.63785467659333
11	right	accuracy	left	0.633441133890402
11	right	speed	left	1.14488948745869
11	right	speed	right	0.708134521945403
11	right	accuracy	left	0.552813747154307
11	left	accuracy	right	0.518340067087406
11	right	speed	left	0.557355085403234
11	left	speed	left	0.73034379470212
11	left	speed	left	0.502676019912711
11	right	speed	right	1.11460979408071
11	right	accuracy	right	0.552559726217541
11	right	speed	left	0.560133930203756
11	right	speed	right	0.620826394714571
11	right	speed	right	0.670421861060802
11	right	accuracy	right	0.820200466004467
11	right	accuracy	right	1.67041234547737
11	right	accuracy	right	0.690735630440403
11	right	accuracy	right	0.571212872872027
11	right	speed	left	0.975713484579683
11	left	accuracy	left	1.00164216786619
11	right	speed	right	1.12433428878827
11	left	accuracy	right	1.11324562361298
11	left	speed	right	0.487616099093003
11	right	accuracy	left	0.551305303707264
11	left	speed	left	0.471876088686942
11	right	accuracy	right	0.651079947095448
11	right	accuracy	left	0.958780120024932
11	left	accuracy	right	0.954777584971055
11	left	accuracy	left	1.13717786011915
11	left	speed	left	0.6911941797192
11	left	accuracy	left	0.835991889171263
11	left	accuracy	left	0.591359267259334
11	left	speed	right	0.483325334290445
11	left	speed	right	0.623222585593335
11	left	accuracy	left	0.756767661876385
11	left	speed	left	0.692940345387505
11	left	speed	right	0.670279841323875
11	right	accuracy	right	0.596706825419519
11	left	accuracy	right	0.687534039210204
11	left	accuracy	left	0.702781746504776
11	right	accuracy	right	1.53973091313898
11	right	speed	left	0.501485034597604
11	left	speed	left	1.05306559991186
11	left	accuracy	left	1.02564125555298
11	left	accuracy	left	0.568506137260924
11	left	speed	right	0.697968881745452
11	left	speed	left	0.546756906002251
11	right	accuracy	right	0.763494784641495
11	left	accuracy	right	0.761073358164665
11	left	speed	left	0.520160472793806
11	right	accuracy	right	1.2015929953556
11	left	accuracy	left	0.625447005843698
11	left	speed	left	0.498889128185229
11	left	accuracy	left	1.06085762651853
11	right	speed	right	1.25888074939854
11	right	accuracy	right	0.913573825754237
11	right	accuracy	right	0.886543463751784
11	left	accuracy	left	0.577638174819657
11	right	speed	right	0.939189495840185
11	left	accuracy	right	0.829320816138492
11	right	speed	right	0.556880364701576
11	right	accuracy	right	1.6836764361163
11	right	speed	right	1.1714027710482
11	right	speed	right	0.555633553300651
11	right	speed	right	0.638086900012077
11	left	speed	left	0.785320291110303
11	right	speed	right	0.496902337001199
11	right	speed	right	0.627967868162208
11	right	speed	right	0.634722437668725
11	left	speed	right	0.81455537753658
11	left	speed	right	0.707091708318178
11	left	accuracy	right	0.512033093122226
11	left	accuracy	left	0.733076424155399
11	left	speed	left	1.69010117883959
11	right	speed	right	0.785596602087369
11	right	speed	right	0.74421373149404
11	left	speed	left	0.618045304923012
11	right	accuracy	left	0.584855217750861
11	right	speed	right	0.534033780252117
11	right	speed	left	0.482018468117275
11	right	speed	right	0.763315778255648
11	right	accuracy	left	0.541762097903386
11	left	accuracy	right	0.54202664925908
11	left	speed	left	0.601774108982112
11	left	accuracy	left	1.04827209703353
11	left	accuracy	left	0.856068851528744
11	left	speed	left	0.835348799516444
11	left	accuracy	left	0.740180752363758
11	left	accuracy	left	0.97924534833789
11	left	speed	right	0.626037114193112
11	right	speed	left	0.704824424028884
11	left	accuracy	left	0.63738263510858
11	right	accuracy	left	0.616010381455533
11	right	accuracy	right	0.577029925341723
11	right	speed	right	1.17283662606252
11	right	accuracy	right	0.943239780717836
11	left	accuracy	left	0.591932439707904
11	left	speed	right	0.48388751394579
11	left	accuracy	left	1.19501081122202
11	left	speed	left	0.492624194260453
11	left	speed	right	0.691907808197756
